name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,description_formated,source,full_text,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,deity
Shield,abjuration,,force,"sorcerer/wizard 1, alchemist 1, summoner 1",1 standard action,"V, S",0,personal,,,you,1 min./level,1,0,,,"Shield creates an invisible shield of force that hovers in front of you. It negates magic missile attacks directed at you. The disk also provides a +4 shield bonus to AC. This bonus applies against incorporeal touch attacks, since it is a force effect. The shield has no armor check penalty or arcane spell failure chance.","<p><i>Shield</i> creates an invisible <i>shield</i> of force that hovers in front of you. It negates <i>magic missile</i> attacks directed at you. The disk also provides a +4 <i>shield</i> bonus to AC. This bonus applies against incorporeal touch attacks, since it is a force effect. The <i>shield</i> has no armor check penalty or arcane spell failure chance.</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Shield</p><div style=""clear: both;""></div></div><div><h5><b>School </b>abjuration [force]; <b>Level </b>sorcerer/wizard 1, alchemist 1, summoner 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>personal</h5><h5><b>Targets </b>you</h5><h5><b>Duration </b>1 min./level (D)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p><i>Shield</i> creates an invisible <i>shield</i> of force that hovers in front of you. It negates <i>magic missile</i> attacks directed at you. The disk also provides a +4 <i>shield</i> bonus to AC. This bonus applies against incorporeal touch attacks, since it is a force effect. The <i>shield</i> has no armor check penalty or arcane spell failure chance.</p></h4></div>",1,1,0,0,0,1,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL
Shield of Faith,abjuration,,,"cleric 1, inquisitor 1",1 standard action,"V, S, M (parchment with a holy text written on it)",0,touch,,,creature touched,1 min./level,0,0,Will negates (harmless),yes (harmless),"This spell creates a shimmering, magical field around the target that averts and deflects attacks. The spell grants the subject a +2 deflection bonus to AC, with an additional +1 to the bonus for every six levels you have (maximum +5 deflection bonus at 18th level).","<p>This spell creates a shimmering, magical field around the target that averts and deflects attacks. The spell grants the subject a +2 deflection bonus to AC, with an additional +1 to the bonus for every six levels you have (maximum +5 deflection bonus at 18th level).</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Shield of Faith</p><div style=""clear: both;""></div></div><div><h5><b>School </b>abjuration; <b>Level </b>cleric 1, inquisitor 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S, M (parchment with a holy text written on it)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>touch</h5><h5><b>Targets </b>creature touched</h5><h5><b>Duration </b>1 min./level</h5><h5><b>Saving Throw </b>Will negates (harmless); <b>Spell Resistance </b>yes (harmless)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>This spell creates a shimmering, magical field around the target that averts and deflects attacks. The spell grants the subject a +2 deflection bonus to AC, with an additional +1 to the bonus for every six levels you have (maximum +5 deflection bonus at 18th level).</p></h4></div>",1,1,1,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
Shield of Law,abjuration,,lawful,cleric 8,1 standard action,"V, S, F (a reliquary worth 500 gp)",1,20 ft.,,,one creature/level in a 20-ft.-radius burst centered on you,1 round/level,1,0,see text,yes (harmless),"A dim, blue glow surrounds the subjects, protecting them from attacks, granting them resistance to spells cast by chaotic creatures, and slowing chaotic creatures when they strike the subjects. This abjuration has four effects.  First, each warded creature gains a +4 deflection bonus to AC and a +4 resistance bonus on saves. Unlike protection from chaos, this benefit applies against all attacks, not just against attacks by chaotic creatures.  Second, a warded creature gains spell resistance 25 against chaotic spells and spells cast by chaotic creatures.  Third, the abjuration protects you from possession and mental influence, just as protection from chaos does.  Finally, if a chaotic creature succeeds on a melee attack against a warded creature, the attacker is slowed (Will save negates, as the slow spell, but against shield of law's save DC).","<p>A dim, blue glow surrounds the subjects, protecting them from attacks, granting them resistance to spells cast by chaotic creatures, and <i><i>slow</i>ing</i> chaotic creatures when they strike the subjects. This abjuration has four effects.</p><p>First, each warded creature gains a +4 deflection bonus to AC and a +4 resistance bonus on saves. Unlike <i>protection from chaos</i>, this benefit applies against all attacks, not just against attacks by chaotic creatures.</p><p>Second, a warded creature gains spell resistance 25 against chaotic spells and spells cast by chaotic creatures.</p><p>Third, the abjuration protects you from possession and mental influence, just as <i>protection from chaos</i> does.</p><p>Finally, if a chaotic creature succeeds on a melee attack against a warded creature, the attacker is <i><i>slow</i>ed</i> (Will save negates, as the <i>slow</i> spell, but against <i>shield of law</i>'s save DC).</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Shield of Law</p><div style=""clear: both;""></div></div><div><h5><b>School </b>abjuration [lawful]; <b>Level </b>cleric 8</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S, F (a reliquary worth 500 gp)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>20 ft.</h5><h5><b>Targets </b>one creature/level in a 20-ft.-radius burst centered on you</h5><h5><b>Duration </b>1 round/level (D)</h5><h5><b>Saving Throw </b>see text; <b>Spell Resistance </b>yes (harmless)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>A dim, blue glow surrounds the subjects, protecting them from attacks, granting them resistance to spells cast by chaotic creatures, and <i><i>slow</i>ing</i> chaotic creatures when they strike the subjects. This abjuration has four effects.</p><p>First, each warded creature gains a +4 deflection bonus to AC and a +4 resistance bonus on saves. Unlike <i>protection from chaos</i>, this benefit applies against all attacks, not just against attacks by chaotic creatures.</p><p>Second, a warded creature gains spell resistance 25 against chaotic spells and spells cast by chaotic creatures.</p><p>Third, the abjuration protects you from possession and mental influence, just as <i>protection from chaos</i> does.</p><p>Finally, if a chaotic creature succeeds on a melee attack against a warded creature, the attacker is <i><i>slow</i>ed</i> (Will save negates, as the <i>slow</i> spell, but against <i>shield of law</i>'s save DC).</p></h4></div>",1,1,0,1,0,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Shield Other,abjuration,,,"cleric 2, paladin 2, inquisitor 2",1 standard action,"V, S, F (a pair of platinum rings worth 50 gp worn by both you and the target)",1,close (25 ft. + 5 ft./2 levels),,,one creature,1 hour/level,1,0,Will negates (harmless),yes (harmless),"This spell wards the subject and creates a mystic connection between you and the subject so that some of its wounds are transferred to you. The subject gains a +1 deflection bonus to AC and a +1 resistance bonus on saves. Additionally, the subject takes only half damage from all wounds and attacks (including those dealt by special abilities) that deal hit point damage. The amount of damage not taken by the warded creature is taken by you. Forms of harm that do not involve hit points, such as charm effects, temporary ability damage, level draining, and death effects, are not affected. If the subject suffers a reduction of hit points from a lowered Constitution score, the reduction is not split with you because it is not hit point damage. When the spell ends, subsequent damage is no longer divided between the subject and you, but damage already split is not reassigned to the subject.  If you and the subject of the spell move out of range of each other, the spell ends.","<p>This spell wards the subject and creates a mystic connection between you and the subject so that some of its wounds are transferred to you. The subject gains a +1 deflection bonus to AC and a +1 resistance bonus on saves. Additionally, the subject takes only half damage from all wounds and attacks (including those dealt by special abilities) that deal hit point damage. The amount of damage not taken by the warded creature is taken by you. Forms of harm that do not involve hit points, such as <i>charm</i> effects, temporary ability damage, level draining, and death effects, are not affected. If the subject suffers a reduction of hit points from a lowered Constitution score, the reduction is not split with you because it is not hit point damage. When the spell ends, subsequent damage is no longer divided between the subject and you, but damage already split is not reassigned to the subject.</p><p>If you and the subject of the spell move out of range of each other, the spell ends.</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Shield Other</p><div style=""clear: both;""></div></div><div><h5><b>School </b>abjuration; <b>Level </b>cleric 2, paladin 2, inquisitor 2</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S, F (a pair of platinum rings worth 50 gp worn by both you and the target)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>close (25 ft. + 5 ft./2 levels)</h5><h5><b>Targets </b>one creature</h5><h5><b>Duration </b>1 hour/level (D)</h5><h5><b>Saving Throw </b>Will negates (harmless); <b>Spell Resistance </b>yes (harmless)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>This spell wards the subject and creates a mystic connection between you and the subject so that some of its wounds are transferred to you. The subject gains a +1 deflection bonus to AC and a +1 resistance bonus on saves. Additionally, the subject takes only half damage from all wounds and attacks (including those dealt by special abilities) that deal hit point damage. The amount of damage not taken by the warded creature is taken by you. Forms of harm that do not involve hit points, such as <i>charm</i> effects, temporary ability damage, level draining, and death effects, are not affected. If the subject suffers a reduction of hit points from a lowered Constitution score, the reduction is not split with you because it is not hit point damage. When the spell ends, subsequent damage is no longer divided between the subject and you, but damage already split is not reassigned to the subject.</p><p>If you and the subject of the spell move out of range of each other, the spell ends.</p></h4></div>",1,1,1,1,0,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL
Shillelagh,transmutation,,,druid 1,1 standard action,"V, S, DF",0,touch,,,one touched nonmagical oak club or quarterstaff,1 min./level,0,0,Will negates (object),yes (object),"Your own nonmagical club or quarterstaff becomes a weapon with a +1 enhancement bonus on attack and damage rolls. A quarterstaff gains this enhancement for both ends of the weapon. It deals damage as if it were two size categories larger (a Small club or quarterstaff so transmuted deals 1d8 points of damage, a Medium 2d6, and a Large 3d6), +1 for its enhancement bonus. These effects only occur when the weapon is wielded by you. If you do not wield it, the weapon behaves as if unaffected by this spell.","<p>Your own nonmagical club or quarterstaff becomes a weapon with a +1 enhancement bonus on attack and damage rolls. A quarterstaff gains this enhancement for both ends of the weapon. It deals damage as if it were two size categories larger (a Small club or quarterstaff so transmuted deals 1d8 points of damage, a Medium 2d6, and a Large 3d6), +1 for its enhancement bonus. These effects only occur when the weapon is wielded by you. If you do not wield it, the weapon behaves as if unaffected by this spell.</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Shillelagh</p><div style=""clear: both;""></div></div><div><h5><b>School </b>transmutation; <b>Level </b>druid 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S, DF</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>touch</h5><h5><b>Targets </b>one touched nonmagical oak club or quarterstaff</h5><h5><b>Duration </b>1 min./level</h5><h5><b>Saving Throw </b>Will negates (object); <b>Spell Resistance </b>yes (object)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>Your own nonmagical club or quarterstaff becomes a weapon with a +1 enhancement bonus on attack and damage rolls. A quarterstaff gains this enhancement for both ends of the weapon. It deals damage as if it were two size categories larger (a Small club or quarterstaff so transmuted deals 1d8 points of damage, a Medium 2d6, and a Large 3d6), +1 for its enhancement bonus. These effects only occur when the weapon is wielded by you. If you do not wield it, the weapon behaves as if unaffected by this spell.</p></h4></div>",1,1,0,0,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Shrink Item,transmutation,,,sorcerer/wizard 3,1 standard action,"V, S",0,touch,,,one touched object of up to 2 cu. ft./level,1 day/level; see text,0,0,Will negates (object),yes (object),"You are able to shrink one nonmagical item (if it is within the size limit) to 1/16 of its normal size in each dimension (to about 1/4,000 the original volume and mass). This change effectively reduces the object's size by four categories. Optionally, you can also change its now shrunken composition to a clothlike one.  Objects changed by a shrink item spell can be returned to normal composition and size merely by tossing them onto any solid surface or by a word of command from the original caster. Even a burning fire and its fuel can be shrunk by this spell. Restoring the shrunken object to its normal size and composition ends the spell.  Shrink item can be made permanent with a permanency spell, in which case the affected object can be shrunk and expanded an indefinite number of times, but only by the original caster.","<p>You are able to shrink one nonmagical item (if it is within the size limit) to 1/16 of its normal size in each dimension (to about 1/4,000 the original volume and mass). This change effectively reduces the object's size by four categories. Optionally, you can also change its now shrunken composition to a clothlike one.</p><p>Objects changed by a <i>shrink item</i> spell can be returned to normal composition and size merely by tossing them onto any solid surface or by a word of command from the original caster. Even a burning fire and its fuel can be shrunk by this spell. Restoring the shrunken object to its normal size and composition ends the spell.</p><p><i>Shrink item</i> can be made permanent with a <i>permanency</i> spell, in which case the affected object can be shrunk and expanded an indefinite number of times, but only by the original caster.</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Shrink Item</p><div style=""clear: both;""></div></div><div><h5><b>School </b>transmutation; <b>Level </b>sorcerer/wizard 3</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>touch</h5><h5><b>Targets </b>one touched object of up to 2 cu. ft./level</h5><h5><b>Duration </b>1 day/level; see text</h5><h5><b>Saving Throw </b>Will negates (object); <b>Spell Resistance </b>yes (object)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You are able to shrink one nonmagical item (if it is within the size limit) to 1/16 of its normal size in each dimension (to about 1/4,000 the original volume and mass). This change effectively reduces the object's size by four categories. Optionally, you can also change its now shrunken composition to a clothlike one.</p><p>Objects changed by a <i>shrink item</i> spell can be returned to normal composition and size merely by tossing them onto any solid surface or by a word of command from the original caster. Even a burning fire and its fuel can be shrunk by this spell. Restoring the shrunken object to its normal size and composition ends the spell.</p><p><i>Shrink item</i> can be made permanent with a <i>permanency</i> spell, in which case the affected object can be shrunk and expanded an indefinite number of times, but only by the original caster.</p></h4></div>",1,1,0,0,0,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Shocking Grasp,evocation,,electricity,sorcerer/wizard 1,1 standard action,"V, S",0,touch,,,creature or object touched,instantaneous,0,0,none,yes,"Your successful melee touch attack deals 1d6 points of electricity damage per caster level (maximum 5d6). When delivering the jolt, you gain a +3 bonus on attack rolls if the opponent is wearing metal armor (or is carrying a metal weapon or is made of metal).","<p>Your successful melee touch attack deals 1d6 points of electricity damage per caster level (maximum 5d6). When delivering the jolt, you gain a +3 bonus on attack rolls if the opponent is wearing metal armor (or is carrying a metal weapon or is made of metal).</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Shocking Grasp</p><div style=""clear: both;""></div></div><div><h5><b>School </b>evocation [electricity]; <b>Level </b>sorcerer/wizard 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>touch</h5><h5><b>Targets </b>creature or object touched</h5><h5><b>Duration </b>instantaneous</h5><h5><b>Saving Throw </b>none; <b>Spell Resistance </b>yes</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>Your successful melee touch attack deals 1d6 points of electricity damage per caster level (maximum 5d6). When delivering the jolt, you gain a +3 bonus on attack rolls if the opponent is wearing metal armor (or is carrying a metal weapon or is made of metal).</p></h4></div>",1,1,0,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Shout,evocation,,sonic,"bard 4, sorcerer/wizard 4",1 standard action,V,0,30 ft.,cone-shaped burst,,,instantaneous,0,0,Fortitude partial or Reflex negates (object); see text,yes (object),"You emit an ear-splitting yell that deafens and damages creatures in its path. Any creature within the area is deafened for 2d6 rounds and takes 5d6 points of sonic damage. A successful save negates the deafness and reduces the damage by half. Any exposed brittle or crystalline object or crystalline creature takes 1d6 points of sonic damage per caster level (maximum 15d6). An affected creature is allowed a Fortitude save to reduce the damage by half, and a creature holding fragile objects can negate damage to them with a successful Reflex save. A shout spell cannot penetrate a silence spell.","<p>You emit an ear-splitting yell that deafens and damages creatures in its path. Any creature within the area is deafened for 2d6 rounds and takes 5d6 points of sonic damage. A successful save negates the deafness and reduces the damage by half. Any exposed brittle or crystalline object or crystalline creature takes 1d6 points of sonic damage per caster level (maximum 15d6). An affected creature is allowed a Fortitude save to reduce the damage by half, and a creature holding fragile objects can negate damage to them with a successful Reflex save. A <i>shout</i> spell cannot penetrate a <i>silence</i> spell.</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Shout</p><div style=""clear: both;""></div></div><div><h5><b>School </b>evocation [sonic]; <b>Level </b>bard 4, sorcerer/wizard 4</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>30 ft.</h5><h5><b>Area </b>cone-shaped burst</h5><h5><b>Duration </b>instantaneous</h5><h5><b>Saving Throw </b>Fortitude partial or Reflex negates (object); see text; <b>Spell Resistance </b>yes (object)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You emit an ear-splitting yell that deafens and damages creatures in its path. Any creature within the area is deafened for 2d6 rounds and takes 5d6 points of sonic damage. A successful save negates the deafness and reduces the damage by half. Any exposed brittle or crystalline object or crystalline creature takes 1d6 points of sonic damage per caster level (maximum 15d6). An affected creature is allowed a Fortitude save to reduce the damage by half, and a creature holding fragile objects can negate damage to them with a successful Reflex save. A <i>shout</i> spell cannot penetrate a <i>silence</i> spell.</p></h4></div>",1,0,0,0,0,4,4,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Shout, Greater",evocation,,sonic,"bard 6, sorcerer/wizard 8",1 standard action,"V, S, F (a metal or ivory horn)",0,60 ft.,cone-shaped burst,,,instantaneous,0,0,Fortitude partial or Reflex negates (object); see text,yes (object),"This spell functions like shout, except that the cone deals 10d6 points of sonic damage (or 1d6 points of sonic damage per caster level, maximum 20d6, against exposed brittle or crystalline objects or crystalline creatures). It also causes creatures to be stunned for 1 round and deafened for 4d6 rounds. A creature in the area of the cone can negate the stunning and halve both the damage and the duration of the deafness with a successful Fortitude save. A creature holding vulnerable objects can attempt a Reflex save to negate the damage to those objects.","<p>This spell functions like <i>shout,</i> except that the cone deals 10d6 points of sonic damage (or 1d6 points of sonic damage per caster level, maximum 20d6, against exposed brittle or crystalline objects or crystalline creatures). It also causes creatures to be stunned for 1 round and deafened for 4d6 rounds. A creature in the area of the cone can negate the stunning and halve both the damage and the duration of the deafness with a successful Fortitude save. A creature holding vulnerable objects can attempt a Reflex save to negate the damage to those objects.</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Shout, Greater</p><div style=""clear: both;""></div></div><div><h5><b>School </b>evocation [sonic]; <b>Level </b>bard 6, sorcerer/wizard 8</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S, F (a metal or ivory horn)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>60 ft.</h5><h5><b>Area </b>cone-shaped burst</h5><h5><b>Duration </b>instantaneous</h5><h5><b>Saving Throw </b>Fortitude partial or Reflex negates (object); see text; <b>Spell Resistance </b>yes (object)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>This spell functions like <i>shout,</i> except that the cone deals 10d6 points of sonic damage (or 1d6 points of sonic damage per caster level, maximum 20d6, against exposed brittle or crystalline objects or crystalline creatures). It also causes creatures to be stunned for 1 round and deafened for 4d6 rounds. A creature in the area of the cone can negate the stunning and halve both the damage and the duration of the deafness with a successful Fortitude save. A creature holding vulnerable objects can attempt a Reflex save to negate the damage to those objects.</p></h4></div>",1,1,1,1,0,8,8,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Silence,illusion,glamer,,"bard 2, cleric 2, inquisitor 2, antipaladin 2",1 round,"V, S",0,long (400 ft. + 40 ft./level),"20-ft.-radius emanation centered on a creature, object, or point in space",,,1 round/level,1,0,Will negates; see text or none (object),yes; see text or no (object),"Upon the casting of this spell, complete silence prevails in the affected area. All sound is stopped: Conversation is impossible, spells with verbal components cannot be cast, and no noise whatsoever issues from, enters, or passes through the area. The spell can be cast on a point in space, but the effect is stationary unless cast on a mobile object. The spell can be centered on a creature, and the effect then radiates from the creature and moves as it moves. An unwilling creature can attempt a Will save to negate the spell and can use spell resistance, if any. Items in a creature's possession or magic items that emit sound receive the benefits of saves and spell resistance, but unattended objects and points in space do not. Creatures in an area of a silence spell are immune to sonic or language-based attacks, spells, and effects.","<p>Upon the casting of this spell, complete <i>silence</i> prevails in the affected area. All sound is stopped: Conversation is impossible, spells with verbal components cannot be cast, and no noise whatsoever issues from, enters, or passes through the area. The spell can be cast on a point in space, but the effect is stationary unless cast on a mobile object. The spell can be centered on a creature, and the effect then radiates from the creature and moves as it moves. An unwilling creature can attempt a Will save to negate the spell and can use spell resistance, if any. Items in a creature's possession or magic items that emit sound receive the benefits of saves and spell resistance, but unattended objects and points in space do not. Creatures in an area of a <i>silence</i> spell are immune to sonic or language-based attacks, spells, and effects.</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Silence</p><div style=""clear: both;""></div></div><div><h5><b>School </b>illusion (glamer); <b>Level </b>bard 2, cleric 2, inquisitor 2, antipaladin 2</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 round</h5><h5><b>Components </b>V, S</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>long (400 ft. + 40 ft./level)</h5><h5><b>Area </b>20-ft.-radius emanation centered on a creature, object, or point in space</h5><h5><b>Duration </b>1 round/level (D)</h5><h5><b>Saving Throw </b>Will negates; see text or none (object); <b>Spell Resistance </b>yes; see text or no (object)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>Upon the casting of this spell, complete <i>silence</i> prevails in the affected area. All sound is stopped: Conversation is impossible, spells with verbal components cannot be cast, and no noise whatsoever issues from, enters, or passes through the area. The spell can be cast on a point in space, but the effect is stationary unless cast on a mobile object. The spell can be centered on a creature, and the effect then radiates from the creature and moves as it moves. An unwilling creature can attempt a Will save to negate the spell and can use spell resistance, if any. Items in a creature's possession or magic items that emit sound receive the benefits of saves and spell resistance, but unattended objects and points in space do not. Creatures in an area of a <i>silence</i> spell are immune to sonic or language-based attacks, spells, and effects.</p></h4></div>",1,1,0,0,0,NULL,NULL,2,NULL,NULL,2,NULL,NULL,NULL,NULL,2,NULL,2
Silent Image,illusion,figment,,"bard 1, sorcerer/wizard 1",1 standard action,"V, S, F (a bit of fleece)",0,long (400 ft. + 40 ft./level),,visual figment that cannot extend beyond four 10-ft. cubes + one 10-ft. cube/level (S),,concentration,0,0,Will disbelief (if interacted with),no,"This spell creates the visual illusion of an object, creature, or force, as visualized by you. The illusion does not create sound, smell, texture, or temperature. You can move the image within the limits of the size of the effect.","<p>This spell creates the visual illusion of an object, creature, or force, as visualized by you. The illusion does not create sound, smell, texture, or temperature. You can move the image within the limits of the size of the effect.</p>",PFRPG Core,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Silent Image</p><div style=""clear: both;""></div></div><div><h5><b>School </b>illusion (figment); <b>Level </b>bard 1, sorcerer/wizard 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S, F (a bit of fleece)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>long (400 ft. + 40 ft./level)</h5><h5><b>Effect </b>visual figment that cannot extend beyond four 10-ft. cubes + one 10-ft. cube/level (S)</h5><h5><b>Duration </b>concentration</h5><h5><b>Saving Throw </b>Will disbelief (if interacted with); <b>Spell Resistance </b>no</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>This spell creates the visual illusion of an object, creature, or force, as visualized by you. The illusion does not create sound, smell, texture, or temperature. You can move the image within the limits of the size of the effect.</p></h4></div>",1,1,0,1,0,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
